id;state;slug;title;short_title;icon;novelty_order;featured_order;teaser_title;teaser_text;detail_title;detail_text;created_at;created_by;updated_at;updated_by;deleted_at;deleted_by;order;seo_text
142;online;wordpress;WordPress;WordPress;topics/wordpress.svg;;17;;;;;02.12.22 08:12;;01.06.23 12:47;5;;;;"Wordpress ist der Marktführer, wenn es um das Erstellen von Websites geht. Einst als reines Blogsystem gestartet, ist es heute das meistgenutzte CMS-System. Es wird sowohl von Privatpersonen als auch Unternehmen für Ihre Webpräsenz genutzt. In unseren praxisorientierten Wordpress Seminaren lernst du alles, was für die Erstellung einer professionellen Website notwendig ist. In unseren Live-Schulungen für die freie Software Wordpress vermitteln wir dir fundierte Basiskenntnisse und den Umgang mit vielerlei Plugins, mit denen eine moderne Website auch ganz ohne Programmierkenntnisse möglich ist. 

Unsere Wordpress Online Schulungen sind für den Einstieg perfekt geeignet. Sie halten aber auch viele neue und praktische Tipps für erfahrene Wordpress-User bereit. In unserem Wordpress Kurs für Anwender lernst du, wie du statische Inhalte sowie redaktionelle Beiträge und Artikel erstellen und bearbeiten kannst. Auch die Einbindung externer Inhalte, Bilder sowie die Strukturierung der Beiträge durch Kategorien ist ein Bestandteil unseres Live Seminars. 

Eine weitere Wordpress Schulung richtet sich an Administratoren. In dieser Schulung vermitteln wir dir Profiwissen für die Einrichtung und Administration einer Wordpress Website. Von der Einrichtung der Datenbank über die Verteilung von Rollen und Benutzern bis hin zum Installation von Plugins leiten wir dich Schritt für Schritt durch die wichtigsten Punkte für die Verwendung von nahezu allen Funktionen des Content Management Systems Wordpress. Praxisnahe Vorgehensweisen zur Sicherheit, der Durchführung von Updates und der Erstellung von Backups (Datensicherungen) runden das Online-Seminar ab. Den Kurs für Administratoren bieten wir auch gern als unternehmensinternes individuelles Training in unseren vollausgestatteten Schulungsräumen vor Ort oder in deinem Unternehmen an."
143;online;xing;XING;XING;topics/xing.svg;;100;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
144;online;xml;XML;XML;topics/xml.svg;;124;;;;;02.12.22 08:12;;08.02.23 22:39;2;;;;
145;online;youtube;YouTube;YouTube;topics/youtube.svg;;110;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
146;online;adobe-animate;Adobe Animate;Animate;topics/adobe-animate.svg;;25;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
147;online;adobe-premiere;Adobe Premiere;Premiere;topics/adobe-premiere.svg;;37;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
148;online;datenschutz;Datenschutz;Datenschutz;topics/datenschutz.svg;;91;;;;;02.12.22 08:12;;08.02.23 23:23;2;;;;
149;online;barrierefreie-websites;Barrierefreie Websites;Barrierefreie Websites;topics/barrierefreie-website.svg;;105;;;;;02.12.22 08:12;;08.02.23 22:38;2;;;;
150;online;e-commerce;E-Commerce;E-Commerce;topics/e-commerce.svg;;84;;;;;02.12.22 08:12;;08.02.23 23:22;2;;;;
151;online;kollaborationstools;Kollaborationstools;Kollaborationstools;topics/kollaborationstools.svg;;22;;;;;02.12.22 08:12;;08.02.23 23:21;2;;;;
152;online;kryptowährungen;Kryptowährungen;Kryptowährungen;topics/bitcoin.svg;;71;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
153;online;libre-office-calc;LibreOffice Calc;LibreOffice Calc;topics/libre-office-calc.svg;;97;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
154;online;libre-office-writer;LibreOffice Writer;LibreOffice Writer;topics/libre-office-writer.svg;;103;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
155;online;newsletter;Newsletter;Newsletter;topics/newsletter.svg;;109;;;;;02.12.22 08:12;;08.02.23 23:32;2;;;;
156;online;onlinemarketing;Onlinemarketing;Onlinemarketing;topics/online-marketing.svg;;21;;;;;02.12.22 08:12;;23.02.23 17:35;2;;;;
157;online;openoffice-calc;OpenOffice Calc;OpenOffice Calc;topics/openoffice-calc.svg;;74;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
158;online;Suchmaschinenoptimierung (SEO);Suchmaschinenoptimierung (SEO);SEO;topics/seo.svg;;99;;;;;02.12.22 08:12;;08.02.23 23:28;2;;;;
159;online;soft-skills;Soft Skills;Soft Skills;topics/train-the-trainer.svg;;;;;;;02.12.22 08:12;;23.02.23 18:59;2;;;;
160;online;splunk;Splunk;Splunk;topics/splunk;;;;;;;23.03.23 09:48;6;23.03.23 09:48;6;;;;
161;online;monday;Monday;Monday;topics/monday;;;;;;;23.03.23 17:16;6;23.03.23 17:16;6;;;;
162;online;matomo-analytics;Matomo Analytics;Matomo Analytics;topics/matomo-analytics;;;;;;;23.03.23 17:22;6;23.03.23 17:22;6;;;;
163;online;jira -einführung;Jira - Einführung;Jira;topics/jira;;;;;;;23.03.23 17:28;6;27.04.23 16:05;6;27.04.23 16:05;5;;
164;online;jira-fortschritt;Jira;Jira-Fortschritt;topics/jira;;;;;;;23.03.23 17:51;6;27.04.23 16:05;6;27.04.23 16:05;5;;
165;online;ansible;Ansible;Ansible;topics/ansible;;;;;;;23.03.23 18:00;6;23.03.23 18:00;6;;;;
166;online;apache-hadoop;Apache Hadoop;Hadoop;topics/apache Hadoop;;;;;;;23.03.23 18:08;6;23.03.23 18:08;6;;;;
167;online;confluence-einführung;Confluence-Einführung;Confluence;topics/confluence;;;;;;;23.03.23 18:28;6;27.04.23 16:05;6;27.04.23 16:05;5;;
168;online;confluence-fortschritt;Confluence-Fortschritt;Confluence;topics/confluence;;;;;;;23.03.23 18:30;6;27.04.23 16:04;6;27.04.23 16:04;5;;
169;online;datev;Datev;Datev;topics/datev;;;;;;;23.03.23 18:34;6;04.04.23 14:27;5;;;;
170;online;arcgis;ArcGIS;ArcGIS;topics/arcgis;;;;;;;23.03.23 19:11;6;22.05.23 14:41;5;;;;
171;online;github;GitHub;GitHub;topics/github;;;;;;;23.03.23 19:12;6;23.03.23 19:12;6;;;;
172;online;gitlab;GitLab;GitLab;topics/gitlab;;;;;;;23.03.23 19:15;6;23.03.23 19:15;6;;;;
173;online;labview;LabVIEW;LabVIEW;topics/labview;;;;;;;23.03.23 19:18;6;23.03.23 19:18;6;;;;
174;online;r-programmierung;R-Programmierung;R;topics/r-programmierung;;;;;;;23.03.23 19:23;6;23.03.23 19:23;6;;;;
175;online;spring-boot;Spring-Boot;Spring-Boot;topics/spring;;;;;;;23.03.23 19:26;6;27.04.23 16:06;6;27.04.23 16:06;5;;
176;online;adobe-cc-architekt-innen;Adobe-CC-Architekt-innen;CC;topics/adobe-cc-architekt-innen;;;;;;;27.03.23 17:56;6;27.04.23 16:04;6;27.04.23 16:04;5;;
177;online;adobe-cc;Adobe Creative Cloud;Adobe CC;topics/adobe-cc-komplett;;;;;;;27.03.23 18:06;6;27.04.23 16:04;5;;;;
178;online;aem-adobe-experience-manager;Adobe Experience Manager;AEM;topics/aem-adobe-experience-manager;;;;;;;27.03.23 18:10;6;27.04.23 16:04;5;;;;
179;online;affinity;Affinity;Affinity;topics/affinity;;;;;;;27.03.23 18:29;6;22.05.23 14:45;5;;;;
180;online;affinity-kompaktkurs;Affinity-Kompaktkurs;Affinity-Kompaktkurs;;;;;;;;27.03.23 18:30;6;27.04.23 16:02;6;27.04.23 16:02;5;;
181;online;autocad-mep;Autodesk AutoCAD MEP;AutoCAD MEP;topics/AutoCAD-MEP;;;;;;;27.03.23 18:39;6;27.04.23 16:02;5;;;;
182;online;autodesk-fusion-360;Autodesk Fusion 360;Fusion 360;topics/autodesk-fusion-360;;;;;;;27.03.23 18:47;6;27.04.23 16:01;5;;;;
183;online;produktentwicklung-fertigungsplanung-autodesk-inventor-autocad-fusion-360;Produktentwicklung und Fertigungsplanung mit Autodesk Inventor, AutoCAD und Fusion 360;Autodesk Inventor, AutoCAD und Fusion 360;topics/autodesk-original;;;;;;;27.03.23 18:51;6;27.04.23 16:00;6;27.04.23 16:00;5;;
184;online;sage-50-connected;Sage 50 (Connected);Sage 50;topics/sage-50-connected;;;;;;;27.03.23 18:58;6;27.03.23 18:58;6;;;;
185;online;sage-100;Sage 100;Sage-100;topics/sage-100-rechnungswesen;;;;;;;27.03.23 19:02;6;27.04.23 16:01;5;;;;
186;online;sketch;Sketch;Sketch;topics/sketch;;;;;;;27.03.23 19:07;6;27.03.23 19:07;6;;;;
187;online;qlik-sense;Qlik Sense;Qlik Sense;topics/qlik-sense-anwender-innen;;;;;;;27.03.23 19:11;6;27.04.23 16:00;5;;;;
188;online;netzwerke;Netzwerke;Netzwerke;topics/netzwerke;;;;;;;28.03.23 17:53;6;22.05.23 14:38;5;;;;
189;online;microsoft-dynamics-nav;Microsoft Dynamics NAV;Dynamics NAV;topics/microsoft-dynamics-nav;;;;;;;28.03.23 17:59;6;28.03.23 17:59;6;;;;
190;online;print-layoutdesign-affinity-photo-publisher;Print- und Layoutdesign mit Affinity Photo und Affinity Publisher;Affinity Photo und Affinity Publisher;;;;;;;;28.03.23 18:01;6;27.04.23 16:00;6;27.04.23 16:00;5;;
191;online;jira-confluence;Jira & Confluence;Jira & Confluence;;;;;;;;28.03.23 18:13;6;27.04.23 16:02;6;27.04.23 16:02;5;;
192;online;coreldraw-graphic-suite;CorelDRAW Graphic Suite;CorelDRAW Graphic Suite;topics/coreldraw-graphic-suite;;;;;;;28.03.23 18:18;6;28.03.23 18:24;6;;;;
193;online;autodesk-vault;Autodesk Vault;Autodesk Vault;topics/autodesk-vault;;;;;;;28.03.23 18:21;6;28.03.23 18:24;6;;;;
194;online;autodesk-recap;Autodesk ReCap;Autodesk ReCap;topics/autodesk-recap;;;;;;;28.03.23 18:24;6;28.03.23 18:24;6;;;;
195;online;architektur-konstruktion-bauprojekte-autodesk-revit-autocad-civil3d;Architektur-, Konstruktions, und Bauprojekte mit Autodesk Revit, AutoCAD und Civil 3D;Autodesk Revit, AutoCAD und Civil 3D;;;;;;;;28.03.23 18:29;6;27.04.23 15:59;6;27.04.23 15:59;5;;
196;online;print-webdesign-affinity-photo-designer;Print- und Webdesign mit Affinity Photo und Affinity Designer;Affinity Photo und Affinity Designer;;;;;;;;28.03.23 19:40;6;27.04.23 15:59;6;27.04.23 15:59;5;;
197;online;user-experience-design;User Experience Design;UX-Design;topics/user-experience-usability-ux-ui-design;;;;;;;28.03.23 19:44;6;04.04.23 14:26;5;;;;
198;online;selbstmarketing-Freiberufler-innen-selbstständige;Selbstmarketing für Freiberufler:innen und Selbstständige;Selbstmarketing für Freiberufler:innen und Selbstständige;;;;;;;;28.03.23 19:47;6;27.04.23 15:59;6;27.04.23 15:59;5;;
199;online;probleme-erkennen-analysieren-lösen;Probleme erkennen, analysieren und lösen;Probleme erkennen, analysieren und lösen;;;;;;;;28.03.23 19:49;6;27.04.23 15:59;6;27.04.23 15:59;5;;
200;online;zeitmanagement-selbstmanagement;Zeitmanagement & Selbstmanagement;Zeitmanagement & Selbstmanagement;;;;;;;;28.03.23 19:51;6;27.04.23 15:59;6;27.04.23 15:59;5;;
201;online;konfliktmanagement-konflikte-vermeiden-lösen;Konfliktmanagement -Konfliktpotentiale erkennen, Konflikte vermeiden und lösen;Konfliktmanagement;;;;;;;;28.03.23 19:51;6;27.04.23 15:58;6;27.04.23 15:58;5;;
202;online;mentor-in-werden;Mentoring – Mentor:in werden;Mentoring;;;;;;;;28.03.23 19:52;6;27.04.23 15:39;6;27.04.23 15:39;5;;
203;online;lerne-selbst-zu-lernen;Lerne selbst zu lernen;Lerne selbst zu lernen;;;;;;;;28.03.23 19:53;6;27.04.23 15:39;6;27.04.23 15:39;5;;
204;online;selbstmarketing-karriereleiter-angestellte;Selbstmarketing als Karriereleiter für Angestellte;Selbstmarketing;;;;;;;;28.03.23 20:18;6;27.04.23 15:39;6;27.04.23 15:39;5;;
205;online;dein-auftritt-souverän-authentisch;Dein Auftritt – souverän und authentisch;Dein Auftritt – souverän und authentisch;;;;;;;;28.03.23 20:19;6;27.04.23 15:39;6;27.04.23 15:39;5;;
206;online;glücklicher-gesünder-achtsamkeit-akzeptanz;Glücklicher und gesünder mit Achtsamkeit und Akzeptanz;Glücklicher und gesünder mit Achtsamkeit und Akzeptanz;;;;;;;;28.03.23 20:19;6;27.04.23 15:39;6;27.04.23 15:39;5;;
207;online;emotionale-intelligenz-unternehmen;Emotionale Intelligenz und ihre Bedeutung im Unternehmen;Emotionale Intelligenz;;;;;;;;29.03.23 16:58;6;27.04.23 15:39;6;27.04.23 15:39;5;;
208;online;resilienz -stark-flexibel;Resilienz – werde stark und flexibel wie Bambus;Resilienz;;;;;;;;29.03.23 16:59;6;27.04.23 15:39;6;27.04.23 15:39;5;;
209;online;professionelle-feedbackgespräche;Professionelle Feedbackgespräche;Professionelle Feedbackgespräche;;;;;;;;29.03.23 16:59;6;27.04.23 15:39;6;27.04.23 15:39;5;;
210;online;rhetorik -überzeugend-authentisch;Grundlagen der Rhetorik – Überzeugend und authentisch reden;Grundlagen der Rhetorik;;;;;;;;29.03.23 17:00;6;27.04.23 15:39;6;27.04.23 15:39;5;;
211;online;lösungsorientiert-kommunizieren;Lösungsorientiert kommunizieren;Lösungsorientiert kommunizieren;;;;;;;;29.03.23 17:01;6;27.04.23 15:39;6;27.04.23 15:39;5;;
212;online;führungskraft-coach;Die Führungskraft als Coach;Die Führungskraft als Coach;;;;;;;;29.03.23 17:03;6;26.04.23 14:22;6;26.04.23 14:22;5;;
213;offline;trennungsgespräche-führen-vorbereiten;Trennungsgespräche professionell vorbereiten und  führen;Trennungsgespräche professionell vorbereiten und  führen;;;;;;;;29.03.23 17:03;6;26.04.23 14:22;6;26.04.23 14:22;5;;
214;online;openoffice;OpenOffice;OpenOffice;topics/openoffice;;;;;;;02.05.23 17:30;7;02.05.23 17:30;7;;;;
215;online;adobe-substance-3D-sampler;Adobe Substance 3D Sampler;Substance 3D Sampler;topics/adobe-substance-3D-sampler;;;;;;;02.05.23 18:23;7;02.05.23 18:23;7;;;;
216;online;adobe-substance-3d-designer;Adobe Substance 3D Designer;Substance 3D Designer;topics/adobe-substance-3d-designer;;;;;;;02.05.23 18:26;7;02.05.23 18:26;7;;;;
217;online;adobe-substance-3d-painter;Adobe Substance 3D Painter;Substance 3D Painter;topics/adobe-substance-3d-painter;;;;;;;02.05.23 18:32;7;02.05.23 18:32;7;;;;
218;online;adobe-substance-3d-collection;Adobe Substance 3D Collection;Substance 3D Collection;topics/adobe-substance-3d-collection;;;;;;;02.05.23 18:47;7;22.05.23 14:39;5;;;;
219;online;siemens-nx;Siemens NX;Siemens NX;topics/siemens-nx;;;;;;;02.05.23 19:04;7;02.05.23 19:04;7;;;;
220;online;creo-parametric;Creo Parametric;Creo Parametric;topics/creo-parametric;;;;;;;02.05.23 19:14;7;02.05.23 19:14;7;;;;
221;online;davinci-resolve;DaVinci Resolve;DaVinci Resolve;topics/davinci-resolve;;;;;;;02.05.23 19:15;7;02.05.23 19:15;7;;;;
222;online;adobe-premiere-rush;Adobe Premiere Rush;Premiere Rush;topics/adobe-premiere-rush;;;;;;;02.05.23 19:19;7;02.05.23 19:19;7;;;;
223;online;microsoft-power-automate;Microsoft Power Automate;Power Automate;topics/microsoft-power-automate;;;;;;;02.05.23 19:23;7;02.05.23 19:23;7;;;;
224;online;haskell;Haskell;Haskell;topics/haskell;;;;;;;02.05.23 19:26;7;02.05.23 19:26;7;;;;
225;online;figma;Figma;Figma;topics/figma;;;;;;;02.05.23 19:35;7;02.05.23 19:35;7;;;;
226;online;ethical-hacking;Ethical Hacking;Ethical Hacking;;;;;;;;03.05.23 17:13;7;03.05.23 17:13;7;;;;
227;online;matlab;Matlab;Matlab;topics/matlab;;;;;;;03.05.23 17:14;7;03.05.23 17:14;7;;;;
228;online;abap;ABAP;ABAP;topics/abap;;;;;;;03.05.23 17:18;7;22.05.23 14:43;5;;;;
229;online;zoom;Zoom;Zoom;topics/zoom;;;;;;;03.05.23 17:50;7;03.05.23 17:50;7;;;;
230;online;apple-iwork;Apple iWork;iWork;topics/apple-iwork;;;;;;;03.05.23 17:53;7;03.05.23 17:53;7;;;;
231;online;robotic-process-automation;Robotic Process Automation (RPA);RPA;topics/robotic-process-automation;;;;;;;03.05.23 18:13;7;03.05.23 18:13;7;;;;
232;online;kuenstliche-intelligenz;Künstliche Intelligenz;KI;topics/kuenstliche-intelligenz;;;;;;;03.05.23 18:17;7;22.05.23 14:44;5;;;;
233;online;keras;Keras;Keras;topics/keras;;;;;;;03.05.23 18:22;7;03.05.23 18:22;7;;;;
234;online;tensorflow;TensorFlow;TensorFlow;topics/tensorflow;;;;;;;03.05.23 18:24;7;03.05.23 18:24;7;;;;
235;online;flutter;Flutter;Flutter;topics/flutter;;;;;;;03.05.23 18:25;7;03.05.23 18:25;7;;;;
236;online;django;Django;Django;topics/django;;;;;;;03.05.23 18:31;7;03.05.23 18:31;7;;;;
237;online;cobra-crm;Cobra CRM;Cobra CRM;topics/cobra-crm;;;;;;;03.05.23 18:35;7;03.05.23 18:35;7;;;;
238;online;microsoft-power-platform;Microsoft Power Platform;Power Platform;topics/microsoft-power-platform;;;;;;;03.05.23 18:38;7;03.05.23 18:38;7;;;;
239;online;microsoft-power-apps;Microsoft Power Apps;Power Apps;topics/microsoft-power-apps;;;;;;;03.05.23 18:41;7;03.05.23 18:41;7;;;;
240;online;woocommerce;WooCommerce;WooCommerce;topics/woocommerce;;;;;;;03.05.23 18:43;7;03.05.23 18:43;7;;;;
241;online;canva;Canva;Canva;topics/canva;;;;;;;03.05.23 18:46;7;03.05.23 18:46;7;;;;
242;online;java-enterprise-edition;Java Enterprise Edition (Java EE);Java EE;topics/java-enterprise-edition;;;;;;;03.05.23 18:48;7;03.05.23 18:48;7;;;;
243;online;instagram;Instagram;Instagram;topics/instagram;;;;;;;03.05.23 18:53;7;03.05.23 18:53;7;;;;
244;online;web-usability;Web Usability;Web Usability;topics/usability.png;;;;;;;06.07.23 14:52;10;29.08.24 20:05;10;;;;
245;online;asana;Asana;Asana;topics/asana;;;;;;;07.07.23 15:43;7;29.08.24 14:57;10;;;;
246;online;adobe-incopy-anfaenger-innen;Adobe InCopy;InCopy;topics/adobe-incopy-anfaenger-innen;;;;;;;07.07.23 15:49;7;29.08.24 20:05;10;;;;
247;online;trello;Trello;Trello;topics/trello;;;;;;;07.07.23 15:55;7;29.08.24 20:06;10;;;;
248;online;windows-presentation-foundation-wpf;Windows Presentation Foundation (WPF);WPF;topics/windows-presentation-foundation-wpf;;;;;;;09.07.23 18:43;7;29.08.24 14:38;10;;;;
249;offline;altova-xmlspy-stylevision;Altova XMLSpy und Altova StyleVision;XMLSpy und StyleVision;topics/altova-xmlspy-stylevision;;;;;;;09.07.23 18:51;7;09.07.23 18:52;7;;;;
250;online;microsoft-powerpivot-grundlagen-datenmodellierung-dax-formeln;Microsoft PowerPivot;PowerPivot;topics/microsoft-powerpivot-grundlagen-datenmodellierung-dax-formeln;;;;;;;09.07.23 18:57;7;29.08.24 20:06;10;;;;
251;online;perl-grundlagen-aufbau;Perl;Perl;topics/perl-grundlagen-aufbau;;;;;;;09.07.23 19:18;7;29.08.24 20:07;10;;;;
252;online;autodesk-revit-bim-modellierung;Autodesk Revit - BIM-Modellierung;Revit - BIM-Modellierung;topics/autodesk-revit-bim-modellierung;;;;;;;09.07.23 19:21;7;29.08.24 20:07;10;;;;
253;online;autodesk-revit-architecture-grundlagen-aufbau;Autodesk Revit Architecture;Revit Architecture;topics/autodesk-revit-architecture-grundlagen-aufbau;;;;;;;09.07.23 19:23;7;29.08.24 20:07;10;;;;
254;online;shopify;Shopify;Shopify;topics/shopify;;;;;;;09.07.23 19:25;7;29.08.24 20:08;10;;;;
255;online;microsoft-planner;Microsoft Planner;Planner;topics/microsoft-planner;;;;;;;09.07.23 19:28;7;29.08.24 20:14;10;;;;
256;online;social-media;Social Media;Social Media;topics/social-media;;;;;;;09.07.23 19:31;7;29.08.24 20:03;10;;;;
257;online;professionelle-internetrecherche;Professionelle Internetrecherche;Professionelle Internetrecherche;topics/professionelle-internetrecherche;;;;;;;09.07.23 19:34;7;29.08.24 20:14;10;;;;
258;online;microsoft-copilot;Microsoft Copilot;Copilot;topics/copilot;;;;;;;13.11.24 19:58;10;13.11.24 20:50;10;;;;Erfahre, wie du mit Microsoft Copilot die Produktivität steigern und Arbeitsprozesse automatisieren kannst. Entdecke Tipps und Schulungen zur optimalen Nutzung von Microsoft 365 Copilot für Datenanalysen, Teamarbeit und effiziente Workflows.
